,Flight Record,Flight Date (Exact),Tail Number,Airframe,Fleet,Takeoff Airport Code,Landing Airport Code,P14: Event Record,P14: Event Type,P14: Severity,P14: False Positive,P14: Start of Event - 10 seconds Seconds (From Start of File),P14: End of Event + 10 seconds Seconds (From Start of File),P14: Data Dropouts (seconds),P14: Error b/w GMT and Recorded Time around event (%),P14: Estimated Nav Error at Start of Event (nm),P14: Standard Deviation of Sample Rate of GMT (Event Interval +/- 30 Seconds (Hz),P14: Flap Handle Position at Start of Event,P14: Speed Brake Handle Position at Start of Event (deg),P14: Flap Position at Start of Event (deg+=TED),P14: Duration of Event (Seconds),P14: Terrain Elevation at Start of Event (ft),P14: Uncertainty in Touchdown Position based on Recorded Position (ft),target
1488,2580907,2019-04-23 01:23:17+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,41402599,GPWS: Sink Rate,Level 2,Not a False Positive,11186.0,11208.0,0.0,-0.0002126224705430328,0.0094820476839985,0.0,30.0,4.109851360321045,30.371152242024742,2.0,55.25044250488281,99.99999181704001,0
1489,2592974,2019-05-06 22:45:28+00:00,VH-VYA,737-800,QFA - 737-800 (1024 wps),YMML,YMML,41389866,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,2510.0,2542.0,4.0,-0.004646994850852273,0.0016758380154113922,0.0,0.0,-0.8263902068138123,0.0,12.0,2.7588651180267334,99.99999181704001,0
1490,2579948,2019-04-22 08:16:32+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41402919,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,5049.0,5130.75,0.0,-0.0005184210314219395,0.026324269873848925,0.0,30.0,3.4730844497680664,29.980497996012367,61.75,12.381758689880371,99.99999181704001,0
1491,2578839,2019-04-14 20:11:56+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41403993,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,3473.0,3509.0,2.0,-0.7342843448414522,0.0068224818850373846,0.0,0.0,33.739837646484375,0.004750851441074062,16.0,5.1627197265625,99.99999181704001,0
1492,2578813,2019-04-09 21:46:41+00:00,VH-VZA,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41404107,Rotation Speed High,Level 2,Not a False Positive,1198.0,1218.0,0.0,0.0041961669921875,0.02056153660279883,0.0,5.0,-0.7344724535942078,5.156261340991871,0.0,9.135370254516602,99.99999181704001,0
1493,2578785,2019-04-21 06:21:01+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YPPH,YPAD,41404171,Rotation Speed High,Level 2,Not a False Positive,617.0,637.0,0.0,-9.5367431640625e-05,0.0663303817419409,0.0,5.0,-0.4588346481323242,5.132507118018898,0.0,49.09204864501953,99.99999181704001,0
1494,2578579,2019-04-21 02:27:06+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41404345,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,1058.75,1078.75,2.0,-9.5367431640625e-05,0.05032386828732292,0.0,5.0,-1.4703545570373535,5.156261340991871,0.0,12.03932499885559,99.99999181704001,0
1495,2578202,2019-04-20 01:28:29+00:00,VH-VXE,737-800,QFA - 737-800 (1024 wps),YSSY,YBRM,41404969,High Rate of Descent 1000 ft HAT -> 500 HAT,Level 2,Not a False Positive,15956.0,15987.0,0.0,-4.076775703721374e-05,0.007418189781455365,0.0,30.0,4.291615962982178,29.980497996012367,11.0,57.940425872802734,99.99999181704001,0
1496,2578110,2019-04-19 23:24:35+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YPPH,YSSY,41405085,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,14192.75,14274.0,8.0,-0.0001446954135237069,0.016355934578899185,0.0,30.0,5.503492116928101,29.980497996012367,61.25,9.395859241485596,99.99999181704001,0
1498,2577537,2019-04-19 02:26:23+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41405826,Pitch Rate Low During Rotation,Level 2,Not a False Positive,530.25,554.25,0.0,0.6051609593053018,0.04930888781810482,0.0,5.0,-1.4703545570373535,5.0374897106273755,4.0,394.9859161376953,99.99999181704001,0
1499,2577496,2019-04-19 00:56:27+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41405901,Pitch Rate Low During Rotation,Level 2,Not a False Positive,897.75,921.75,0.0,1.9996396956905243e-05,0.06208049206298687,0.0,1.0,-0.36699384450912476,0.9750851296089791,4.0,5.57795774936676,99.99999181704001,0
1500,2577315,2019-04-18 20:17:04+00:00,VH-VXG,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41406151,Deep Touchdown,Level 2,Not a False Positive,8610.5,8630.5,2.0,-0.00152587890625,0.026286914386434688,0.0,30.0,7.099432945251465,30.371152242024742,0.0,352.3428497314453,99.99999181704001,0
1501,2576898,2019-04-18 05:37:51+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YPPH,YFDF,41406527,Airborne Speed High,Level 2,Not a False Positive,738.0,758.0,4.0,-9.5367431640625e-05,0.026934710431201738,0.0,1.0,-1.2862682342529297,1.016927768022586,0.0,55.6985969543457,99.99999181704001,0
1502,2576790,2019-04-18 03:46:24+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YPDN,YBBN,41406764,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,527.0,547.0,0.0,-9.5367431640625e-05,0.06092584193430291,0.0,1.0,-1.1942540407180786,1.0304494515443459,0.0,83.21354675292969,99.99999181704001,0
1503,2576731,2019-04-18 03:23:35+00:00,VH-VYB,737-800,QFA - 737-800 (1024 wps),YSSY,YBCS,41406818,TCAS Resolution Advisory,Level 2,Not a False Positive,904.0,936.0,1.0,-9.5367431640625e-05,0.013105547166161436,0.0,5.0,-0.7344724535942078,5.180015563964844,12.0,-35.26323699951172,99.99999181704001,0
1504,2576352,2019-04-17 20:21:36+00:00,VH-VXB,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41407243,Deep Touchdown,Level 2,Not a False Positive,4850.25,4870.25,2.0,-0.00152587890625,0.028062723379441948,0.0,30.0,5.288642883300781,29.980497996012367,0.0,400.5563735961914,99.99999181704001,0
1505,2574878,2019-04-16 21:51:55+00:00,VH-VZK,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41408010,Airspeed Low Relative to Stall Speed,Level 2,Bad Parameter: Bad Sensor on Airplane,5273.0,5293.25,4.0,-0.0010024485122141372,0.015216671860480029,0.0,15.0,2.1967811584472656,15.468793233235676,0.25,18.265939712524414,99.99999181704001,1
1508,2584031,2019-04-26 21:31:14+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YMML,NZCH,41398897,High Vertical Acceleration at Landing,Level 3,Not a False Positive,11547.5,11573.5,2.0,-5.2792685372488836e-05,0.01569739899855379,0.0,30.0,4.109851360321045,29.980497996012367,6.0,97.61043548583984,99.99999181704001,0
1509,2573704,2019-04-15 20:05:34+00:00,VH-VZB,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41409279,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,3419.0,3453.0,2.0,-0.0008426495452425373,0.005222594493378314,0.0,0.0,0.36704155802726746,0.014252554725956273,14.0,1.0067120790481567,99.99999181704001,0
1511,2572495,2019-04-14 05:27:12+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YPAD,YPPH,41410671,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,11020.0,11058.0,0.0,-0.0010283096976902175,0.008008082646244573,0.0,0.0,-0.18336987495422363,0.01900340576429625,18.0,780.2174072265625,99.99999181704001,0
1512,2571454,2019-04-12 12:23:32+00:00,VH-VZB,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41412092,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,3864.0,3912.0,0.0,-0.00028867979307432433,0.009508722107246542,0.0,0.0,33.739837646484375,0.01900340576429625,28.0,827.4257202148438,99.99999181704001,0
1513,2571458,2019-04-12 00:13:38+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YSSY,NZCH,41412144,GPWS: Windshear Warning,Level 2,Not a False Positive,10659.0,10683.0,0.0,0.00036608788274949597,0.004774738926021278,0.0,30.0,4.0189409255981445,30.019589742024742,4.0,1115.209716796875,99.99999181704001,0
1514,2561898,2019-03-30 03:40:06+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41423602,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,5099.0,5122.0,2.0,0.00042799042492378046,0.011449774367800767,0.0,30.0,3.928011894226074,30.136777242024742,3.0,22.632160186767578,99.99999181704001,0
1516,2559364,2019-03-29 09:25:19+00:00,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41426097,Airborne Speed High,Level 3,Not a False Positive,765.0,786.0,6.0,0.0005548650568181819,0.047595872253545043,0.0,5.0,-1.2862682342529297,4.96548369124129,1.0,398.5513916015625,99.99999181704001,0
1518,2568854,2019-04-09 04:52:35+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41415631,Rotation Speed High,Level 2,Not a False Positive,740.5,760.5,0.0,-9.5367431640625e-05,0.03008636116690164,0.0,5.0,-0.4588346481323242,5.180015563964844,0.0,3.934235453605652,99.99999181704001,0
1519,2568854,2019-04-09 04:52:35+00:00,VH-VXD,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41415632,Airborne Speed High,Level 3,Not a False Positive,747.0,767.0,0.0,-9.5367431640625e-05,0.03928410856614197,0.0,5.0,-0.4588346481323242,5.180015563964844,0.0,10.063414573669434,99.99999181704001,0
1520,2568771,2019-04-09 03:23:34+00:00,VH-VXL,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41415727,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,4047.0,4070.0,0.0,0.00042799042492378046,0.016448158509879626,0.0,30.0,2.4705865383148193,29.921904246012367,3.0,13.831742286682129,99.99999181704001,0
1521,2568356,2019-04-08 09:21:26+00:00,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMML,YPPH,41416297,GPWS: Sink Rate,Level 2,Not a False Positive,15103.0,15125.0,0.0,-0.0002126224705430328,0.018580178512102564,0.0,30.0,4.109851360321045,30.195370992024742,2.0,62.863704681396484,99.99999181704001,0
1522,2567698,2019-04-07 00:21:52+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41416999,Pitch Rate Low During Rotation,Level 2,Not a False Positive,605.0,629.0,9.0,1.9996396956905243e-05,0.05304813454619611,0.0,1.0,-1.1022591590881348,0.9703342850143846,4.0,379.84893798828125,99.99999181704001,0
1523,2567662,2019-04-06 23:14:23+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41417067,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,2162.0,4728.25,0.0,8.369799907700421e-05,0.005494005239343837,0.0,0.0,-0.6425739526748657,0.0,2546.25,3278.5432373046874,99.99999181704001,1
1524,2565392,2019-04-05 04:13:41+00:00,VH-VXT,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41419624,Rotation Speed High,Level 2,Not a False Positive,778.75,798.75,2.0,-9.5367431640625e-05,0.04804852443059844,0.0,5.0,-1.5163906812667847,5.227524009910789,0.0,13.40170931816101,99.99999181704001,0
1525,2565405,2019-04-05 03:52:57+00:00,VH-XZL,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41419638,High Vertical Acceleration at Landing,Level 2,Not a False Positive,6777.75,6803.75,12.0,-0.0004359654017857143,0.02944052282501996,0.0,30.0,3.928011894226074,29.980497996012367,6.0,8.573386192321777,99.99999181704001,0
1526,2565317,2019-04-05 02:39:49+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YBCG,YSSY,41419721,Climb Speed High,Level 2,Not a False Positive,615.0,641.0,2.0,-0.0004359654017857143,0.022464554582951095,0.0,5.0,-1.1022591590881348,4.993988758808857,6.0,3.673586130142212,99.99999181704001,0
1527,2565299,2019-04-05 01:38:47+00:00,VH-VZC,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41419773,Rotation Speed High,Level 2,Not a False Positive,642.0,662.0,6.0,-9.5367431640625e-05,0.05279775946653115,0.0,5.0,-1.5624268054962158,5.132507118018898,0.0,381.887451171875,99.99999181704001,0
1529,2563265,2019-04-03 01:52:00+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YBBN,YPPH,41421753,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,20258.75,20340.25,0.0,-0.00015447947604597107,0.027433325827891743,0.0,30.0,3.9249712228775024,30.078183492024742,61.5,60.47339725494385,99.99999181704001,0
1530,2575008,2019-04-16 23:48:59+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YSSY,YBAS,41408024,High Speed Below 3000 ft AAL,Level 2,Not a False Positive,10585.0,10606.0,0.0,0.0005548650568181819,0.01011782471120684,0.0,0.0,0.4587097465991974,0.028505109451912546,1.0,1744.9720458984375,99.99999181704001,0
1531,2574758,2019-04-16 21:22:15+00:00,VH-VYJ,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41408179,Rotation Speed High,Level 2,Not a False Positive,676.5,696.5,2.0,-0.00152587890625,0.029874387335943917,0.0,5.0,-0.8263902068138123,5.215646898424303,0.0,13.49020004272461,99.99999181704001,0
1532,2574708,2019-04-16 18:11:29+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),NZCH,YBBN,41408313,Thrust Reversers Delayed During Landing,Level 2,Not a False Positive,12777.5,12859.0,0.0,-0.0013367203641528925,0.026794351437405488,0.0,30.0,2.561817169189453,30.136777242024742,61.5,9.281580448150635,99.99999181704001,0
1533,2574328,2019-04-16 10:16:14+00:00,VH-VXQ,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41408378,Pitch Rate Low During Rotation,Level 2,Not a False Positive,966.5,990.5,0.0,0.0010582708543346775,0.0397652560640451,0.0,5.0,-0.5506946444511414,5.156261340991871,4.0,380.4516296386719,99.99999181704001,0
1534,2562457,2019-04-02 04:29:25+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41422534,Deep Touchdown,Level 2,Not a False Positive,3331.0,3351.0,12.0,-9.5367431640625e-05,0.023904832556237977,0.0,30.0,3.928011894226074,30.019589742024742,0.0,1870.009765625,99.99999181704001,0
1535,2562171,2019-04-01 22:01:06+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41423033,TCAS Resolution Advisory,Level 2,Not a False Positive,5246.0,5291.0,2.0,-0.0007366311961206896,0.0014308280662532328,0.0,0.0,-1.5624268054962158,0.01900340576429625,25.0,530.1046752929688,99.99999181704001,0
1536,2561903,2019-03-31 02:21:16+00:00,VH-VYB,737-800,QFA - 737-800 (1024 wps),YMML,YBBN,41423554,Deep Touchdown,Level 2,Not a False Positive,7265.5,7285.5,2.0,-9.5367431640625e-05,0.0358124539567307,0.0,40.0,3.928011894226074,40.0,0.0,7.059183835983276,99.99999181704001,0
1537,2561898,2019-03-30 03:40:06+00:00,VH-VYZ,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41423599,GPWS: Windshear Warning,Level 2,Not a False Positive,4380.0,4404.0,2.0,0.0010582708543346775,0.005445057758834576,0.0,30.0,3.928011894226074,30.019589742024742,4.0,56.202674865722656,99.99999181704001,0
1538,2559364,2019-03-29 09:25:19+00:00,VH-VYD,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41426096,Climb Speed High,Level 2,Not a False Positive,767.0,788.0,6.0,-0.00228251307463843,0.04941718364493822,0.0,5.0,-1.1942540407180786,4.96548369124129,1.0,396.606689453125,99.99999181704001,0
1540,2556210,2019-03-25 19:08:32+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41429570,Rotation Speed High,Level 2,Not a False Positive,577.0,597.0,2.0,-0.00152587890625,0.03815082247280965,0.0,5.0,-1.1942540407180786,4.96548369124129,0.0,6.254342079162598,99.99999181704001,0
1541,2556029,2019-03-25 06:48:55+00:00,VH-VXE,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41429836,Pitch Rate Low During Rotation,Level 2,Not a False Positive,584.5,608.5,0.0,-0.0003260950888356855,0.05815438476630507,0.0,5.0,-0.36699384450912476,4.979736225025074,4.0,9.153359413146973,99.99999181704001,0
1542,2555447,2019-03-24 21:59:49+00:00,VH-VZE,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41430362,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,743.5,763.5,4.0,-0.00152587890625,0.06792733808232349,0.0,1.0,-0.8263902068138123,0.9940885595373206,0.0,396.69085693359375,99.99999181704001,0
1543,2555339,2019-03-24 19:15:25+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YSCB,YPAD,41430492,High Bank Angle Climb Below 200 feet,Level 2,Not a False Positive,589.5,609.5,0.0,-0.00152587890625,0.05125484943971323,0.0,5.0,-0.27517226338386536,5.1087528950459244,0.0,1871.1517333984375,99.99999181704001,0
1544,2555237,2019-03-24 10:01:17+00:00,VH-VYC,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41430571,High Vertical Acceleration at Landing,Level 2,Not a False Positive,4951.75,4977.75,0.0,0.0016076224190848215,0.026769016170142913,0.0,30.0,4.200743198394775,30.253964742024742,6.0,339.80672454833984,99.99999181704001,0
1545,2555181,2019-03-24 07:53:58+00:00,VH-VXN,737-800,QFA - 737-800 (1024 wps),YSSY,YPAD,41430722,Pitch Rate Low During Rotation,Level 2,Not a False Positive,773.5,797.5,0.0,0.00036608788274949597,0.06574641888630402,0.0,5.0,-1.1022591590881348,4.979736225025074,4.0,5.126147031784058,99.99999181704001,0
1546,2565982,2019-04-06 02:47:02+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YPAD,YMML,41418820,Approach Speed High Below 50 ft AGL (Vref),Level 2,Not a False Positive,3947.0,3969.0,0.0,-0.0002126224705430328,0.023904833188367496,0.0,30.0,1.9228054285049438,30.195370992024742,2.0,405.6962890625,99.99999181704001,0
1549,2553645,2019-03-22 07:42:51+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),YMML,WADD,41432180,Deep Touchdown,Level 2,Not a False Positive,22080.0,22100.0,0.0,0.00133514404296875,0.027778915804734638,0.0,30.0,7.64082670211792,30.078183492024742,0.0,7.586125373840332,99.99999181704001,0
1553,2552161,2019-03-20 21:25:21+00:00,VH-VZP,737-800,QFA - 737-800 (1024 wps),YPPH,YCHK,41433891,Deep Touchdown,Level 2,Not a False Positive,6217.75,6237.75,2.0,0.002765655517578125,0.012147716709632632,0.0,30.0,3.655111789703369,30.019589742024742,0.0,1449.0832214355469,99.99999181704001,0
1554,2562705,2019-04-02 06:15:13+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41422144,High Speed Below 5000 ft AAL,Level 3,Not a False Positive,3988.0,4020.0,0.0,-0.0007455999200994319,0.004617693534581742,0.0,0.0,-1.378301739692688,0.009501702882148124,12.0,872.9591064453125,99.99999181704001,0
1556,2551249,2019-03-19 19:40:06+00:00,VH-VXU,737-800,QFA - 737-800 (1024 wps),YMML,YSCB,41435062,Deep Touchdown,Level 2,Not a False Positive,3190.0,3210.0,6.0,0.0041961669921875,0.029511910028028505,0.0,30.0,4.38247013092041,30.019589742024742,0.0,1870.26123046875,99.99999181704001,0
1557,2550946,2019-03-18 22:25:42+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),YMML,NZWN,41435542,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,8979.0,13012.0,0.0,-1.8459701261190418e-07,0.0061566319487804735,0.0,0.0,-1.4703545570373535,0.014252554725956273,4013.0,0.0,99.99999181704001,1
1558,2550720,2019-03-18 23:14:11+00:00,VH-VXA,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41435773,Deep Touchdown,Level 2,Not a False Positive,4790.0,4810.0,13.0,-5.9604644775390625e-06,0.03087777153174872,0.0,30.0,4.200743198394775,30.078183492024742,0.0,9.22728157043457,99.99999181704001,0
1559,2548561,2019-03-17 03:29:45+00:00,VH-VXS,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41437619,Pitch Rate Low During Rotation,Level 2,Not a False Positive,947.5,971.5,0.0,0.00036608788274949597,0.05585281615160588,0.0,5.0,-1.378301739692688,5.156261340991871,4.0,6.903923273086548,99.99999181704001,0
1560,2556389,2019-03-25 21:19:29+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YMML,YMHB,41429437,Airborne Speed High,Level 2,Not a False Positive,601.0,621.0,0.0,-0.00152587890625,0.05780556939986029,0.0,5.0,-1.1942540407180786,4.993988758808857,0.0,398.78326416015625,99.99999181704001,0
1561,2548020,2019-03-16 00:33:24+00:00,VH-VYH,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41438382,High Speed Below 5000 ft AAL,Level 2,Not a False Positive,6562.0,6586.0,0.0,-0.0003260950888356855,0.009893189792999274,0.0,0.0,34.1652717590332,0.009501702882148124,4.0,1515.35302734375,99.99999181704001,0
1562,2546827,2019-03-14 05:21:55+00:00,VH-VZC,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41440028,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,583.25,603.25,0.0,-9.5367431640625e-05,0.04643960179568834,0.0,1.0,-1.4703545570373535,1.007913344945663,0.0,9.459030389785767,99.99999181704001,0
1563,2538660,2019-03-05 04:38:31+00:00,VH-VXM,737-800,QFA - 737-800 (1024 wps),YSOL,YPPH,41448414,Rotation Speed High,Level 2,Not a False Positive,384.0,404.0,0.0,-9.5367431640625e-05,0.06137111039419631,0.0,5.0,-1.1022591590881348,5.1087528950459244,0.0,2007.9462890625,99.99999181704001,0
1564,2546678,2019-03-14 02:19:29+00:00,VH-VYI,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41440228,VFE (Flap Airspeed Limit) Exceedance,Level 2,Not a False Positive,6334.0,6355.0,8.0,0.0005548650568181819,0.014395788864937984,0.0,30.0,3.928011894226074,30.253964742024742,1.0,174.72445678710938,99.99999181704001,0
1565,2545449,2019-03-12 18:12:34+00:00,VH-XZK,737-800,QFA - 737-800 (1024 wps),NZWN,YSSY,41441694,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,712.5,732.5,0.0,-0.00152587890625,0.024871271561677635,0.0,5.0,-1.4703545570373535,5.180015563964844,0.0,29.275050163269043,99.99999181704001,0
1566,2544273,2019-03-11 22:16:31+00:00,VH-VXJ,737-800,QFA - 737-800 (1024 wps),YPPH,YNWN,41442441,High Vertical Acceleration at Landing,Level 2,Not a False Positive,5598.0,5624.0,8.0,0.005013602120535714,0.021830785948671553,0.0,40.0,2.1967811584472656,40.0,6.0,1713.283447265625,99.99999181704001,0
1567,2544093,2019-03-11 19:03:37+00:00,VH-VXI,737-800,QFA - 737-800 (1024 wps),YMHB,YMML,41442657,Climb Speed Low,Level 2,Not a False Positive,624.0,644.0,2.0,0.0041961669921875,0.025274085749317558,0.0,5.0,-1.4703545570373535,5.132507118018898,0.0,0.07418747991323471,99.99999181704001,0
1568,2543601,2019-03-10 23:29:12+00:00,VH-VXP,737-800,QFA - 737-800 (1024 wps),YSSY,YPDN,41443367,Deep Touchdown,Level 2,Not a False Positive,15194.5,15214.5,0.0,0.00026226043701171875,0.023736343409245873,0.0,30.0,2.9265503883361816,30.195370992024742,0.0,88.30413436889648,99.99999181704001,0
1570,2542266,2019-03-10 05:20:08+00:00,VH-VYE,737-800,QFA - 737-800 (1024 wps),YSSY,YBBN,41444066,Pitch Attitude High During Rotation (Gears Extended),Level 2,Not a False Positive,897.75,917.75,4.0,0.0009775161743164062,0.06488757217456503,0.0,5.0,-1.1022591590881348,5.132507118018898,0.0,12.612542390823364,99.99999181704001,0
1571,2542083,2019-03-09 23:59:31+00:00,VH-VZH,737-800,QFA - 737-800 (1024 wps),YSSY,YBHM,41444381,Pitch Rate Low During Rotation,Level 2,Not a False Positive,1538.25,1562.25,0.0,0.0007270504870722371,0.046178511428620984,0.0,1.0,-1.1022591590881348,1.0034061334072015,4.0,6.065879225730896,99.99999181704001,0
1573,2540434,2019-03-07 07:37:39+00:00,VH-VXA,737-800,QFA - 737-800 (1024 wps),YPAD,UNKNOWN,41446278,High Speed Rejected Takeoff,Level 2,Not a False Positive,402.0,445.0,,0.0005548650568181819,0.022926301634009206,0.0,1.0,-0.4588346481323242,1.021435028467423,23.0,,,0
1574,2540399,2019-03-07 07:13:16+00:00,VH-VXR,737-800,QFA - 737-800 (1024 wps),YBBN,UNKNOWN,41446305,High Speed Rejected Takeoff,Level 2,Not a False Positive,465.0,511.0,,-0.0001933476696275685,0.020266884955558506,0.0,5.0,-1.2862682342529297,4.979736225025074,26.0,,,0
1575,2540436,2019-03-07 05:38:56+00:00,VH-VYG,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41446414,Rotation Speed High,Level 2,Not a False Positive,527.25,547.25,0.0,-9.5367431640625e-05,0.028412316716096432,0.0,5.0,-0.7344724535942078,5.180015563964844,0.0,6.1739325523376465,99.99999181704001,0
1577,2540150,2019-03-07 02:59:42+00:00,VH-VXK,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41446637,GPWS: Sink Rate,Level 2,Not a False Positive,5159.0,5181.0,0.0,0.0011944379962858607,0.017427850630070643,0.0,30.0,3.928011894226074,30.253964742024742,2.0,407.72406005859375,99.99999181704001,0
1578,2539889,2019-03-06 21:31:53+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41446992,GPWS: Windshear Warning,Level 2,Bad Parameter: Bad Sensor on Airplane,1865.0,4852.5,0.0,4.942117914979757e-05,0.002259024297673934,0.0,0.0,-1.1022591590881348,0.009501702882148124,2967.5,1968.50390625,99.99999181704001,1
1579,2539648,2019-03-06 10:08:18+00:00,VH-XZE,737-800,QFA - 737-800 (1024 wps),YSSY,YMML,41447166,Airborne Speed High,Level 2,Not a False Positive,451.0,471.0,0.0,0.00133514404296875,0.035845881106442046,0.0,5.0,-1.1022591590881348,5.1087528950459244,0.0,9.426376342773438,99.99999181704001,0
1580,2539337,2019-03-06 02:41:56+00:00,VH-VZI,737-800,QFA - 737-800 (1024 wps),YMML,YSSY,41447635,Airborne Speed High,Level 2,Not a False Positive,694.0,714.0,2.0,-9.5367431640625e-05,0.05843941162589886,0.0,5.0,-1.2862682342529297,5.061244449099979,0.0,399.0357666015625,99.99999181704001,0
1581,2550034,2019-03-18 03:35:47+00:00,VH-VZQ,737-800,QFA - 737-800 (1024 wps),YBCS,YMML,41436480,Pitch Rate Low During Rotation,Level 2,Not a False Positive,528.75,552.75,0.0,-0.0003260950888356855,0.02973153364423208,0.0,10.0,-0.36699384450912476,10.097674051920574,4.0,2.638820767402649,99.99999181704001,0
1582,2548571,2019-03-17 03:27:28+00:00,VH-VYD,737-800,QFA - 737-800 (1024 wps),YBBN,YSSY,41437595,TCAS Resolution Advisory,Level 2,Not a False Positive,4013.0,4070.0,0.0,-0.00014092512191480892,0.010921320974054878,0.0,0.0,0.09192211180925369,0.0,37.0,849.737548828125,99.99999181704001,0
1584,2539300,2019-03-06 00:37:39+00:00,VH-VZB,737-800,QFA - 737-800 (1024 wps),YBBN,YMML,41447729,GPWS: Windshear Warning,Level 2,Not a False Positive,8462.0,8486.0,0.0,-0.0003260950888356855,0.0008694335461337034,0.0,30.0,3.837063789367676,30.312558492024742,4.0,405.3480529785156,99.99999181704001,0
